episode,reward,length,x_pos,epsilon,loss,flag_reached,time
2671,-9.00,76,712,0.0200,1.391844,0,6160.4
2672,51.20,194,1786,0.0200,1.262564,0,6162.6
2673,27.50,166,1438,0.0200,1.356583,0,6164.6
2674,55.10,243,2021,0.0200,1.590310,0,6167.3
2675,45.20,178,1664,0.0200,1.276118,0,6169.3
2676,47.50,138,1525,0.0200,1.403207,0,6170.8
2677,33.70,172,1523,0.0200,1.485865,0,6172.7
2678,30.80,217,1676,0.0200,1.296067,0,6175.1
2679,537.20,698,3161,0.0200,1.309472,1,6182.8
2680,2.80,481,2466,0.0200,1.306750,0,6188.2
2681,26.70,254,1783,0.0200,1.254232,0,6191.0
2682,-35.60,579,2465,0.0200,1.306479,0,6197.4
2683,51.10,165,1669,0.0200,1.325018,0,6199.3
2684,-98.90,740,2468,0.0200,1.174936,0,6207.3
2685,33.80,144,1413,0.0200,1.481995,0,6208.9
2686,-25.30,152,899,0.0200,1.508251,0,6210.5
2687,330.70,1214,3161,0.0200,1.458452,1,6223.8
2688,36.00,200,1658,0.0200,1.431688,0,6225.9
2689,61.50,176,1817,0.0200,1.423632,0,6227.8
2690,-37.30,138,679,0.0200,1.384172,0,6229.4
2691,38.90,196,1673,0.0200,1.407382,0,6231.6
2692,14.80,120,1125,0.0200,1.535288,0,6233.0
2693,44.60,180,1664,0.0200,1.489533,0,6235.0
2694,-9.70,75,703,0.0200,1.473983,0,6235.8
2695,12.50,126,1126,0.0200,1.233626,0,6237.2
2696,8.00,139,1136,0.0200,1.447055,0,6238.7
2697,-31.90,31,303,0.0200,1.173718,0,6239.0
2698,-4.30,503,2469,0.0200,1.427395,0,6244.5
2699,-36.80,138,682,0.0200,1.375083,0,6246.0
2700,50.10,368,2472,0.0200,1.373250,0,6250.2
2701,-32.00,136,723,0.0200,1.523315,0,6251.8
2702,-13.70,81,687,0.0200,1.591472,0,6252.6
2703,628.80,469,3161,0.0200,1.423097,1,6257.8
2704,-31.20,29,307,0.0200,1.325752,0,6258.1
2705,12.50,129,1138,0.0200,1.115506,0,6259.5
2706,38.10,196,1665,0.0200,1.420508,0,6261.7
2707,1.60,153,1126,0.0200,1.466535,0,6263.4
2708,-12.90,79,685,0.0200,1.383832,0,6264.3
2709,62.90,224,2025,0.0200,1.069231,0,6266.7
2710,36.70,398,2458,0.0200,1.335906,0,6270.6
2711,9.60,267,1664,0.0200,1.257068,0,6273.3
2712,47.70,202,1783,0.0200,1.578640,0,6275.3
2713,54.40,185,1782,0.0200,1.247348,0,6277.0
2714,54.80,227,1956,0.0200,1.362300,0,6279.4
2715,53.40,231,1956,0.0200,1.289814,0,6281.8
2716,16.00,121,1143,0.0200,1.294759,0,6283.1
2717,7.80,303,1788,0.0200,1.312970,0,6286.0
2718,33.10,410,2469,0.0200,1.354087,0,6290.2
2719,72.80,187,1974,0.0200,1.501969,0,6292.0
2720,76.00,196,2042,0.0200,1.407592,0,6293.9
2721,53.40,247,2020,0.0200,1.458260,0,6296.5
2722,-14.10,85,699,0.0200,1.338825,0,6297.4
2723,81.10,362,2757,0.0200,1.372035,0,6301.1
2724,43.30,385,2471,0.0200,1.306817,0,6304.8
2725,73.90,309,2472,0.0200,1.212806,0,6307.9
2726,43.20,216,1794,0.0200,1.246579,0,6310.0
2727,55.90,243,2029,0.0200,1.420172,0,6312.5
2728,-2.00,164,1136,0.0200,1.257455,0,6314.3
2729,-30.80,29,308,0.0200,1.558420,0,6314.6
2730,403.90,1031,3161,0.0200,1.613468,1,6324.6
2731,-8.60,71,698,0.0200,1.720019,0,6325.3
2732,8.50,210,1424,0.0200,1.543012,0,6327.2
2733,-12.40,80,694,0.0200,1.558973,0,6328.0
2734,23.50,183,1465,0.0200,1.464754,0,6329.9
2735,41.30,149,1509,0.0200,1.482538,0,6331.5
2736,-37.60,150,722,0.0200,1.512125,0,6333.0
2737,-210.90,1018,2467,0.0200,1.411580,0,6342.7
2738,76.30,303,2472,0.0200,1.409995,0,6345.7
2739,-23.00,551,2471,0.0200,1.471239,0,6351.3
2740,510.80,764,3161,0.0200,1.420538,1,6358.6
2741,71.80,314,2472,0.0200,1.464656,0,6361.7
2742,31.70,149,1412,0.0200,1.603579,0,6363.3
2743,-31.40,570,2466,0.0200,1.287464,0,6369.0
2744,39.70,136,1440,0.0200,1.209361,0,6370.4
2745,-55.10,229,865,0.0200,1.247737,0,6372.6
2746,62.90,222,2017,0.0200,1.498265,0,6374.8
2747,22.40,180,1443,0.0200,1.273943,0,6376.5
2748,-13.60,105,782,0.0200,1.258102,0,6377.5
2749,366.90,1123,3161,0.0200,1.363458,1,6388.6
2750,17.40,140,1232,0.0200,1.504889,0,6390.0
2751,-9.10,74,705,0.0200,1.426024,0,6390.7
2752,-20.00,97,686,0.0200,1.153595,0,6391.6
2753,19.80,179,1414,0.0200,1.361416,0,6393.4
2754,66.10,327,2466,0.0200,1.400332,0,6396.7
2755,-8.10,66,681,0.0200,1.313436,0,6397.4
2756,-77.70,682,2466,0.0200,1.271126,0,6404.1
2757,283.10,1333,3161,0.0200,1.445887,1,6417.3
2758,48.50,242,1953,0.0200,1.635252,0,6419.7
2759,16.00,119,1136,0.0200,1.395695,0,6420.8
2760,-6.80,93,804,0.0200,1.544613,0,6421.7
2761,2.70,556,2751,0.0200,1.476751,0,6426.9
2762,32.20,147,1408,0.0200,1.664213,0,6428.3
2763,17.50,113,1125,0.0200,1.384244,0,6429.5
2764,-6.00,62,686,0.0200,1.777157,0,6430.1
2765,18.30,117,1148,0.0200,1.576740,0,6431.4
2766,-34.00,242,1128,0.0200,1.343592,0,6433.7
2767,14.50,288,1795,0.0200,1.408640,0,6436.5
2768,-557.30,2005,2946,0.0200,1.515973,0,6455.8
2769,62.10,225,2021,0.0200,1.398749,0,6457.9
2770,9.00,300,1788,0.0200,1.398194,0,6460.8
2771,29.10,153,1403,0.0200,1.479594,0,6462.4
2772,14.80,147,1234,0.0200,1.359090,0,6463.9
2773,26.80,168,1439,0.0200,1.569605,0,6465.6
2774,18.30,118,1153,0.0200,1.330525,0,6466.7
2775,562.00,636,3161,0.0200,1.423148,1,6472.9
2776,-29.50,27,311,0.0200,1.220101,0,6473.2
2777,43.00,147,1516,0.0200,1.547177,0,6474.6
2778,9.30,468,2467,0.0200,1.505294,0,6479.3
2779,69.20,209,2026,0.0200,1.374419,0,6481.5
2780,80.30,292,2470,0.0200,1.388165,0,6484.4
2781,536.20,700,3161,0.0200,1.502880,1,6491.2
2782,-15.30,120,827,0.0200,1.240940,0,6492.4
2783,-29.40,27,312,0.0200,1.574951,0,6492.6
2784,46.70,249,1961,0.0200,1.259808,0,6495.1
2785,11.10,130,1131,0.0200,1.460638,0,6496.5
2786,579.40,592,3161,0.0200,1.352194,1,6502.4
2787,-29.60,27,310,0.0200,1.353772,0,6502.7
2788,-5.10,58,681,0.0200,1.370386,0,6503.2
2789,-7.30,64,683,0.0200,1.308373,0,6503.9
2790,38.00,132,1407,0.0200,1.458284,0,6505.2
2791,69.40,191,1958,0.0200,1.521146,0,6507.1
2792,43.70,148,1527,0.0200,1.337993,0,6508.5
2793,41.60,388,2467,0.0200,1.742716,0,6512.4
2794,-10.40,72,684,0.0200,1.649309,0,6513.2
2795,-10.60,78,704,0.0200,1.673266,0,6514.0
2796,57.10,178,1783,0.0200,1.625529,0,6515.9
2797,76.00,191,2024,0.0200,1.774427,0,6517.8
2798,-196.60,1058,2764,0.0200,1.639113,0,6527.9
2799,-100.00,743,2470,0.0200,1.606747,0,6535.5
2800,72.70,196,2011,0.0200,1.589553,0,6537.4
2801,21.00,513,2760,0.0200,1.546458,0,6542.4
2802,599.20,543,3161,0.0200,1.447054,1,6547.8
2803,55.50,185,1793,0.0200,1.567496,0,6549.7
2804,32.60,150,1423,0.0200,1.501511,0,6551.2
2805,85.60,279,2472,0.0200,1.441129,0,6553.9
2806,586.90,573,3161,0.0200,1.486174,1,6559.4
2807,-11.40,79,700,0.0200,1.753069,0,6560.1
2808,-5.60,59,680,0.0200,1.443741,0,6560.7
2809,26.60,227,1674,0.0200,1.594029,0,6563.1
2810,-629.30,2005,2226,0.0200,1.482432,0,6582.7
2811,62.40,207,1952,0.0200,1.343667,0,6584.7
2812,-29.50,27,311,0.0200,1.275147,0,6585.0
2813,34.50,170,1523,0.0200,1.756280,0,6586.7
2814,22.30,128,1233,0.0200,1.628333,0,6587.9
2815,-29.70,27,311,0.0200,1.909004,0,6588.2
2816,58.70,181,1811,0.0200,1.513563,0,6590.0
2817,35.60,144,1431,0.0200,1.478090,0,6591.4
2818,67.00,212,2018,0.0200,1.346407,0,6593.4
2819,50.40,196,1786,0.0200,1.273412,0,6595.4
2820,-24.10,550,2467,0.0200,1.506019,0,6601.0
2821,-5.50,59,681,0.0200,1.192740,0,6601.6
2822,83.70,283,2469,0.0200,1.369884,0,6604.3
2823,68.40,222,2070,0.0200,1.424700,0,6606.5
2824,72.50,200,2023,0.0200,1.397561,0,6608.4
2825,68.80,208,2020,0.0200,1.503868,0,6610.5
2826,64.60,220,2024,0.0200,1.561464,0,6612.7
2827,-73.90,506,1785,0.0200,1.536527,0,6617.8
2828,-130.80,278,304,0.0200,1.600259,0,6620.5
2829,-0.40,230,1416,0.0200,1.544481,0,6622.7
2830,-278.00,1260,2758,0.0200,1.438910,0,6635.1
2831,-14.40,84,692,0.0200,1.158484,0,6635.9
2832,60.60,228,2016,0.0200,1.488443,0,6638.1
2833,23.50,197,1523,0.0200,1.382625,0,6640.0
2834,-36.50,44,311,0.0200,1.115005,0,6640.4
2835,27.30,159,1408,0.0200,1.326701,0,6641.9
2836,19.20,244,1666,0.0200,1.331979,0,6644.2
2837,87.80,269,2468,0.0200,1.285167,0,6647.0
2838,-28.30,163,867,0.0200,1.672268,0,6648.8
2839,-19.50,92,673,0.0200,1.135731,0,6649.7
2840,20.70,132,1233,0.0200,1.283572,0,6650.9
2841,491.50,812,3161,0.0200,1.365731,1,6659.0
2842,32.00,149,1413,0.0200,1.330705,0,6660.5
2843,30.40,154,1419,0.0200,1.583269,0,6662.2
2844,-9.00,100,810,0.0200,1.391195,0,6663.4
2845,81.70,289,2471,0.0200,1.453511,0,6666.5
2846,85.50,280,2473,0.0200,1.424721,0,6669.4
2847,-159.60,630,1423,0.0200,1.522705,0,6675.8
2848,-629.30,2005,2227,0.0200,1.457438,0,6696.8
2849,29.90,155,1418,0.0200,1.561729,0,6698.5
2850,12.60,128,1137,0.0200,1.466687,0,6699.9
2851,-16.50,89,691,0.0200,1.474872,0,6700.8
2852,54.10,229,1957,0.0200,1.269214,0,6703.2
2853,-13.40,78,678,0.0200,1.261902,0,6704.0
2854,62.20,225,2020,0.0200,1.299458,0,6706.4
2855,71.60,202,2022,0.0200,1.192612,0,6708.5
2856,28.30,422,2471,0.0200,1.362019,0,6713.0
2857,35.90,164,1513,0.0200,1.621455,0,6714.9
2858,53.30,192,1799,0.0200,1.640309,0,6716.9
2859,11.30,130,1132,0.0200,1.579985,0,6718.3
2860,13.80,192,1405,0.0200,1.501843,0,6720.3
2861,65.30,217,2019,0.0200,1.433725,0,6722.6
2862,72.90,311,2470,0.0200,1.595008,0,6725.8
2863,33.80,172,1524,0.0200,1.508466,0,6727.6
2864,70.40,189,1958,0.0200,1.570430,0,6729.7
2865,14.90,147,1235,0.0200,1.363633,0,6731.4
2866,50.70,196,1791,0.0200,1.417854,0,6733.5
2867,42.70,149,1521,0.0200,1.458134,0,6735.0
2868,52.30,362,2468,0.0200,1.350944,0,6738.8
2869,-35.10,37,297,0.0200,1.452214,0,6739.2
2870,-68.30,664,2470,0.0200,1.394038,0,6746.2
2871,32.50,147,1412,0.0200,1.234211,0,6747.8
2872,-19.70,93,675,0.0200,1.346171,0,6748.8
2873,6.20,142,1128,0.0200,1.250468,0,6750.3
2874,53.40,192,1802,0.0200,1.544397,0,6752.3
2875,-15.70,86,685,0.0200,1.328552,0,6753.2
2876,6.80,138,1122,0.0200,1.225718,0,6754.6
2877,50.70,204,1821,0.0200,1.182724,0,6756.8
2878,37.50,200,1675,0.0200,1.309625,0,6758.8
2879,3.50,222,1421,0.0200,1.582506,0,6761.2
2880,24.20,126,1244,0.0200,1.649289,0,6762.7
2881,4.90,241,1513,0.0200,1.457796,0,6765.3
2882,51.10,166,1673,0.0200,1.539133,0,6767.1
2883,5.20,139,1109,0.0200,1.379590,0,6768.5
2884,603.30,532,3161,0.0200,1.296062,1,6774.1
2885,62.60,223,2018,0.0200,1.472197,0,6776.4
2886,23.70,169,1413,0.0200,1.503495,0,6778.3
2887,11.30,128,1124,0.0200,1.403291,0,6779.7
2888,-31.70,32,311,0.0200,1.465989,0,6780.1
2889,-15.60,86,688,0.0200,1.288057,0,6781.0
2890,25.30,190,1511,0.0200,1.488073,0,6783.0
2891,11.30,205,1433,0.0200,1.562488,0,6785.1
2892,28.00,183,1512,0.0200,1.363180,0,6787.0
2893,28.30,164,1438,0.0200,1.228810,0,6788.7
2894,35.50,168,1525,0.0200,1.270027,0,6790.5
2895,-24.70,215,1123,0.0200,1.477235,0,6792.6
2896,555.20,653,3161,0.0200,1.335073,1,6799.7
2897,67.70,193,1949,0.0200,1.458484,0,6801.7
2898,34.30,402,2466,0.0200,1.454047,0,6805.9
2899,74.40,308,2473,0.0200,1.326370,0,6809.0
2900,-33.60,37,310,0.0200,1.423892,0,6809.4
2901,10.60,467,2474,0.0200,1.296835,0,6814.6
2902,-12.10,75,679,0.0200,1.385721,0,6815.3
2903,-20.80,96,676,0.0200,1.309674,0,6816.3
2904,-0.10,236,1442,0.0200,1.468451,0,6818.8
2905,55.30,184,1787,0.0200,1.534775,0,6820.7
2906,-14.00,88,710,0.0200,1.459291,0,6821.6
2907,-15.80,197,1127,0.0200,1.509352,0,6823.7
2908,-21.10,235,1227,0.0200,1.572887,0,6826.1
2909,-31.70,32,311,0.0200,2.153581,0,6826.4
2910,-22.20,235,1218,0.0200,1.448714,0,6829.0
2911,-38.40,42,307,0.0200,1.409685,0,6829.5
2912,9.00,160,1230,0.0200,1.454546,0,6831.2
2913,29.80,178,1508,0.0200,1.443559,0,6833.1
2914,423.00,983,3161,0.0200,1.481489,1,6843.3
2915,31.50,245,1793,0.0200,1.476627,0,6846.0
2916,17.10,139,1225,0.0200,1.457730,0,6847.6
2917,-34.10,37,305,0.0200,1.552540,0,6847.9
2918,-10.90,72,677,0.0200,1.420176,0,6848.7
2919,-11.80,82,708,0.0200,1.300709,0,6849.5
2920,59.10,233,2023,0.0200,1.388905,0,6851.9
2921,36.80,175,1573,0.0200,1.527286,0,6853.8
2922,-14.80,88,704,0.0200,1.252327,0,6854.7
2923,-31.30,32,313,0.0200,1.232260,0,6855.0
2924,-31.10,32,315,0.0200,1.418125,0,6855.3
2925,51.00,236,1954,0.0200,1.429321,0,6857.8
2926,-11.20,82,723,0.0200,1.275462,0,6858.6
2927,-19.70,140,861,0.0200,1.392039,0,6860.1
2928,527.90,721,3161,0.0200,1.412947,1,6867.8
2929,39.50,391,2465,0.0200,1.386271,0,6871.8
2930,-75.00,753,2760,0.0200,1.388794,0,6879.8
2931,0.60,155,1125,0.0200,1.363234,0,6881.4
2932,73.00,197,2018,0.0200,1.494149,0,6883.5
2933,-42.70,155,693,0.0200,1.611897,0,6885.1
2934,35.60,170,1536,0.0200,1.528319,0,6886.9
2935,37.80,164,1534,0.0200,1.395478,0,6888.6
2936,-12.30,516,2456,0.0200,1.393778,0,6893.9
2937,-12.10,81,703,0.0200,1.264573,0,6894.8
2938,70.30,205,2023,0.0200,1.363379,0,6897.1
2939,-19.10,138,859,0.0200,1.493174,0,6898.5
2940,4.00,146,1122,0.0200,1.247940,0,6900.0
2941,7.40,140,1131,0.0200,1.408478,0,6901.5
2942,36.60,165,1524,0.0200,1.276875,0,6903.2
2943,42.60,217,1792,0.0200,1.506960,0,6905.4
2944,-13.60,134,898,0.0200,1.228154,0,6906.7
2945,-17.70,128,900,0.0200,1.385085,0,6908.0
2946,56.30,182,1791,0.0200,1.377427,0,6910.0
2947,48.30,173,1673,0.0200,1.295164,0,6911.9
2948,515.20,753,3161,0.0200,1.412902,1,6919.9
2949,-35.80,471,2026,0.0200,1.527088,0,6924.7
2950,-8.20,65,676,0.0200,1.686625,0,6925.4
2951,-24.00,105,678,0.0200,1.500334,0,6926.6
2952,624.20,480,3161,0.0200,1.495431,1,6931.8
2953,-10.50,72,683,0.0200,1.526896,0,6932.5
2954,5.70,143,1127,0.0200,1.528283,0,6934.0
2955,34.30,167,1511,0.0200,1.452300,0,6935.8
2956,50.20,440,2762,0.0200,1.603053,0,6940.4
2957,59.90,215,1959,0.0200,1.517899,0,6942.7
2958,-13.40,80,686,0.0200,1.295215,0,6943.6
2959,-9.80,70,682,0.0200,1.410545,0,6944.3
2960,28.00,162,1426,0.0200,1.708323,0,6946.2
2961,-8.20,76,722,0.0200,1.310061,0,6947.0
2962,43.00,147,1518,0.0200,1.550927,0,6948.5
2963,34.20,236,1786,0.0200,1.461935,0,6951.0
2964,402.20,1035,3161,0.0200,1.495399,1,6961.9
2965,-11.90,524,2474,0.0200,1.431179,0,6967.4
2966,-11.30,79,703,0.0200,1.425269,0,6968.3
2967,-12.60,85,714,0.0200,1.654956,0,6969.1
2968,27.80,186,1520,0.0200,1.416851,0,6971.1
2969,40.10,153,1513,0.0200,1.557401,0,6972.7
2970,-8.40,73,706,0.0200,1.403281,0,6973.4
2971,27.90,307,2005,0.0200,1.420496,0,6976.7
2972,35.40,167,1522,0.0200,1.457082,0,6978.6
2973,15.50,119,1129,0.0200,1.612374,0,6979.8
2974,71.30,316,2474,0.0200,1.356766,0,6983.1
2975,-9.10,71,691,0.0200,1.209985,0,6983.8
2976,68.60,210,2026,0.0200,1.368527,0,6986.1
2977,56.70,181,1789,0.0200,1.411352,0,6987.9
2978,22.90,198,1519,0.0200,1.457140,0,6990.0
2979,-12.20,286,1520,0.0200,1.374331,0,6993.1
2980,-6.00,63,692,0.0200,1.522242,0,6993.8
2981,-16.60,91,696,0.0200,1.676447,0,6994.8
2982,51.90,162,1667,0.0200,1.461902,0,6996.5
2983,60.90,229,2025,0.0200,1.344256,0,6998.9
2984,41.80,155,1538,0.0200,1.425957,0,7000.5
2985,-6.00,244,1415,0.0200,1.393267,0,7003.1
2986,210.40,1515,3161,0.0200,1.397075,1,7018.9
2987,80.20,289,2458,0.0200,1.455859,0,7021.9
2988,39.20,158,1522,0.0200,1.892991,0,7023.5
2989,47.30,173,1665,0.0200,1.370314,0,7025.4
2990,17.40,210,1514,0.0200,1.420028,0,7027.8
2991,58.40,216,1946,0.0200,1.865527,0,7030.1
2992,-17.70,88,673,0.0200,1.695451,0,7031.0
2993,84.20,283,2474,0.0200,1.738663,0,7034.0
2994,-6.10,62,687,0.0200,1.527305,0,7034.6
2995,-15.20,84,684,0.0200,1.674149,0,7035.5
2996,-38.90,589,2466,0.0200,1.611453,0,7041.6
2997,-103.10,621,1953,0.0200,1.523147,0,7048.3
2998,-51.90,622,2469,0.0200,1.463158,0,7054.7
2999,50.80,194,1782,0.0200,1.445357,0,7056.7
3000,77.50,186,2017,0.0200,1.429440,0,7058.7
3001,83.50,285,2473,0.0200,1.322756,0,7061.9
3002,51.60,192,1784,0.0200,1.459214,0,7063.9
3003,60.90,340,2466,0.0200,1.485160,0,7067.6
3004,56.90,152,1675,0.0200,1.461702,0,7069.1
3005,47.90,174,1675,0.0200,1.501920,0,7070.9
3006,75.70,192,2023,0.0200,1.479995,0,7072.9
3007,-6.00,60,680,0.0200,1.744752,0,7073.6
3008,67.60,210,2016,0.0200,1.268187,0,7075.9
3009,42.00,151,1522,0.0200,1.577219,0,7077.6
3010,35.60,138,1408,0.0200,1.235053,0,7079.1
3011,-10.70,78,703,0.0200,1.470149,0,7079.9
3012,32.60,148,1415,0.0200,1.459860,0,7081.5
3013,66.60,325,2466,0.0200,1.309317,0,7084.9
3014,-64.60,333,1260,0.0200,1.447616,0,7088.3
3015,-28.30,254,1231,0.0200,1.458697,0,7090.9
3016,-13.10,327,1675,0.0200,1.361615,0,7094.6
3017,67.40,327,2479,0.0200,1.475619,0,7098.1
3018,-15.00,113,800,0.0200,1.353967,0,7099.3
3019,-9.40,123,898,0.0200,1.462430,0,7100.5
3020,-107.80,349,816,0.0200,1.519856,0,7104.1
3021,63.80,221,2020,0.0200,1.471926,0,7106.4
3022,-32.60,33,306,0.0200,1.627888,0,7106.7
3023,4.90,159,1294,0.0200,1.247731,0,7108.5
3024,-7.30,66,691,0.0200,1.208732,0,7109.2
3025,-5.60,59,680,0.0200,1.151304,0,7109.8
3026,53.80,188,1788,0.0200,1.395038,0,7111.9
3027,2.10,142,1210,0.0200,1.151310,0,7113.4
3028,-5.50,59,681,0.0200,1.402152,0,7114.0
3029,-7.20,68,700,0.0200,1.506762,0,7114.7
3030,60.10,175,1799,0.0200,1.522960,0,7116.5
3031,-8.80,74,706,0.0200,1.320737,0,7117.3
3032,-12.40,111,820,0.0200,1.303442,0,7118.4
3033,-32.80,33,302,0.0200,1.685899,0,7118.7
3034,-12.20,82,706,0.0200,1.641347,0,7119.6
3035,29.60,182,1522,0.0200,1.527910,0,7121.4
3036,64.40,220,2024,0.0200,1.278852,0,7123.7
3037,15.10,120,1131,0.0200,1.371276,0,7125.0
3038,11.30,131,1137,0.0200,1.293994,0,7126.5
3039,-48.00,176,723,0.0200,1.356174,0,7128.4
3040,24.90,120,1229,0.0200,1.261752,0,7129.6
3041,-4.90,505,2469,0.0200,1.377462,0,7134.9
3042,-65.60,656,2466,0.0200,1.684050,0,7141.7
3043,-8.80,74,706,0.0200,1.545750,0,7142.5
3044,-6.50,63,685,0.0200,1.440913,0,7143.2
3045,56.10,180,1781,0.0200,1.900656,0,7145.1
3046,55.60,183,1786,0.0200,1.456732,0,7147.1
3047,-6.60,61,678,0.0200,1.369407,0,7147.7
3048,-125.90,809,2476,0.0200,1.456046,0,7156.0
3049,-29.70,27,311,0.0200,1.619880,0,7156.3
3050,12.40,292,1792,0.0200,1.504069,0,7159.6
3051,43.40,184,1670,0.0200,1.513350,0,7161.6
3052,46.80,370,2466,0.0200,1.330384,0,7165.5
3053,47.70,206,1801,0.0200,1.442807,0,7167.6
3054,38.40,396,2466,0.0200,1.470417,0,7171.7
3055,51.30,365,2471,0.0200,1.499752,0,7175.7
3056,-17.70,131,847,0.0200,1.469978,0,7177.2
3057,-59.90,224,795,0.0200,1.389471,0,7179.6
3058,-12.80,132,899,0.0200,1.347924,0,7180.9
3059,44.50,182,1673,0.0200,1.535007,0,7182.9
3060,46.30,176,1665,0.0200,1.338873,0,7184.7
3061,62.20,170,1800,0.0200,1.325809,0,7186.5
3062,578.10,595,3161,0.0200,1.412672,1,7193.0
3063,58.50,176,1789,0.0200,1.427191,0,7194.9
3064,-14.80,136,898,0.0200,1.369024,0,7196.3
3065,48.10,201,1783,0.0200,1.449028,0,7198.5
3066,-34.20,35,298,0.0200,1.664580,0,7198.8
3067,603.50,532,3161,0.0200,1.317084,1,7204.4
3068,53.90,225,1939,0.0200,1.517817,0,7206.8
3069,-7.40,71,708,0.0200,1.213184,0,7207.6
3070,40.50,193,1675,0.0200,1.368965,0,7209.8
3071,55.30,185,1793,0.0200,1.453861,0,7211.8
3072,10.50,133,1136,0.0200,1.447191,0,7213.2
3073,51.80,196,1800,0.0200,1.513681,0,7215.3
3074,-0.10,290,1657,0.0200,1.341527,0,7218.5
3075,69.00,320,2469,0.0200,1.472371,0,7221.7
3076,49.40,199,1790,0.0200,1.263463,0,7223.9
3077,611.20,513,3161,0.0200,1.417574,1,7229.5
3078,-17.70,91,685,0.0200,1.509060,0,7230.4
3079,16.90,338,2019,0.0200,1.383333,0,7234.0
3080,-8.10,72,707,0.0200,1.235874,0,7234.7
3081,36.40,232,1792,0.0200,1.391639,0,7237.1
3082,-14.00,85,698,0.0200,1.568497,0,7238.0
3083,55.40,155,1674,0.0200,1.415692,0,7239.7
3084,-15.50,112,791,0.0200,1.487129,0,7240.9
3085,-14.50,82,683,0.0200,2.114947,0,7241.9
3086,57.80,177,1784,0.0200,1.558505,0,7243.8
3087,35.40,236,1796,0.0200,1.868122,0,7246.3
3088,55.20,181,1774,0.0200,1.668145,0,7248.2
3089,30.80,200,1606,0.0200,1.463240,0,7250.4
3090,64.40,203,1954,0.0200,1.539609,0,7252.5
3091,-12.30,77,685,0.0200,1.515881,0,7253.3
3092,15.20,344,2026,0.0200,1.576085,0,7257.0
3093,9.00,357,2016,0.0200,1.516731,0,7260.9
3094,10.00,131,1122,0.0200,1.708255,0,7262.3
3095,-16.70,87,681,0.0200,1.591869,0,7263.2
3096,-58.20,638,2468,0.0200,1.530453,0,7269.8
3097,7.70,143,1148,0.0200,1.499634,0,7271.2
3098,673.00,358,3161,0.0200,1.465240,1,7275.2
3099,12.20,124,1117,0.0200,1.620512,0,7276.6
3100,-12.40,80,696,0.0200,1.371941,0,7277.5
3101,-65.70,649,2516,0.0200,1.442285,0,7284.2
3102,8.60,161,1230,0.0200,1.288570,0,7285.9
3103,82.60,286,2469,0.0200,1.578158,0,7288.9
3104,37.70,162,1523,0.0200,1.557888,0,7290.7
3105,-6.80,67,698,0.0200,1.226045,0,7291.5
3106,-14.00,135,898,0.0200,1.436265,0,7293.0
3107,56.80,179,1784,0.0200,1.349787,0,7294.9
3108,576.00,601,3161,0.0200,1.462593,1,7301.2
3109,16.70,213,1517,0.0200,1.774477,0,7303.4
3110,53.60,157,1664,0.0200,1.517731,0,7305.0
3111,68.60,211,2028,0.0200,1.314862,0,7307.3
3112,73.90,196,2021,0.0200,1.275638,0,7309.6
3113,32.00,214,1674,0.0200,1.490085,0,7311.8
3114,53.20,160,1670,0.0200,1.545487,0,7313.5
3115,39.00,394,2466,0.0200,1.451395,0,7317.6
3116,63.40,163,1784,0.0200,1.329606,0,7319.3
3117,-10.40,126,899,0.0200,1.472169,0,7320.6
3118,80.90,290,2467,0.0200,1.377933,0,7323.8
3119,-16.90,91,693,0.0200,1.598688,0,7324.8
3120,-9.40,75,704,0.0200,1.223719,0,7325.6
3121,59.90,181,1821,0.0200,1.543677,0,7327.6
3122,-38.70,390,1673,0.0200,1.328583,0,7331.6
3123,42.50,221,1809,0.0200,1.366394,0,7333.9
3124,-1.70,81,807,0.0200,1.288183,0,7334.7
3125,36.00,166,1524,0.0200,1.251284,0,7336.4
3126,20.90,129,1225,0.0200,1.318905,0,7337.7
3127,61.70,211,1959,0.0200,1.401636,0,7340.1
3128,67.40,202,1980,0.0200,1.448281,0,7342.4
3129,68.90,192,1957,0.0200,1.466255,0,7344.4
3130,41.50,150,1513,0.0200,1.476528,0,7346.0
3131,-3.30,262,1513,0.0200,1.781298,0,7348.7
3132,-52.60,623,2466,0.0200,1.609672,0,7355.1
3133,54.40,158,1674,0.0200,1.572731,0,7356.8
3134,631.40,462,3161,0.0200,1.573678,1,7361.7
3135,537.90,696,3161,0.0200,1.496443,1,7368.9
3136,-31.80,31,304,0.0200,1.485393,0,7369.2
3137,48.70,200,1787,0.0200,1.647823,0,7371.3
3138,88.00,269,2466,0.0200,1.433094,0,7374.3
3139,-11.70,81,705,0.0200,1.252284,0,7375.2
3140,33.30,296,2017,0.0200,1.475748,0,7378.4
3141,84.10,282,2466,0.0200,1.396727,0,7381.3
3142,-11.00,111,832,0.0200,1.697555,0,7382.5
3143,1.00,153,1122,0.0200,1.409890,0,7384.0
3144,53.40,191,1796,0.0200,1.512477,0,7386.0
3145,-31.30,401,1791,0.0200,1.392296,0,7390.4
3146,-40.80,155,712,0.0200,1.327695,0,7392.1
3147,54.00,190,1798,0.0200,1.427884,0,7394.1
3148,33.60,147,1424,0.0200,1.410380,0,7395.7
3149,-31.20,124,682,0.0200,1.414688,0,7397.0
