episode,reward,length,x_pos,epsilon,loss,flag_reached,time
2458,53.50,230,1955,0.0200,1.072008,0,16839.4
2459,-36.60,171,898,0.0200,0.958039,0,16841.2
2460,25.20,168,1424,0.0200,1.075981,0,16842.8
2461,23.40,306,1956,0.0200,1.050193,0,16846.0
2462,14.30,344,2019,0.0200,1.061401,0,16849.5
2463,29.10,308,2023,0.0200,0.930439,0,16852.6
2464,65.20,217,2020,0.0200,1.005032,0,16854.8
2465,31.10,178,1523,0.0200,1.006940,0,16856.6
2466,55.40,181,1776,0.0200,0.904101,0,16858.4
2467,15.10,122,1136,0.0200,0.922664,0,16859.6
2468,-66.00,221,722,0.0200,1.035818,0,16861.9
2469,63.90,221,2021,0.0200,0.993629,0,16864.2
2470,-19.70,94,677,0.0200,0.890358,0,16865.1
2471,47.10,206,1795,0.0200,0.971674,0,16867.2
2472,65.10,217,2019,0.0200,0.921260,0,16869.4
2473,36.20,402,2468,0.0200,0.906979,0,16873.5
2474,50.80,194,1784,0.0200,0.957088,0,16875.5
2475,9.90,161,1241,0.0200,0.991660,0,16877.1
2476,-10.30,81,722,0.0200,1.028464,0,16877.9
2477,-9.20,123,899,0.0200,0.906734,0,16879.2
2478,35.00,166,1512,0.0200,1.071239,0,16880.9
2479,-31.30,32,313,0.0200,0.913068,0,16881.2
2480,-8.00,65,680,0.0200,1.093935,0,16881.9
2481,52.20,195,1802,0.0200,0.925616,0,16883.9
2482,11.80,131,1141,0.0200,0.831805,0,16885.2
2483,65.90,199,1955,0.0200,0.938543,0,16887.3
2484,-13.70,89,722,0.0200,1.158184,0,16888.2
2485,55.30,156,1675,0.0200,0.993029,0,16889.8
2486,17.10,144,1245,0.0200,0.928713,0,16891.2
2487,16.20,123,1153,0.0200,0.898670,0,16892.5
2488,-13.80,122,898,0.0200,0.949125,0,16893.7
2489,-26.20,224,1134,0.0200,1.051341,0,16896.0
2490,23.40,233,1664,0.0200,1.073649,0,16898.4
2491,53.60,246,2020,0.0200,0.992986,0,16900.9
2492,-32.20,136,722,0.0200,0.927997,0,16902.2
2493,-80.30,281,821,0.0200,0.933643,0,16905.1
2494,-7.90,64,677,0.0200,0.857825,0,16905.8
2495,-9.70,69,677,0.0200,0.905214,0,16906.5
2496,36.40,140,1423,0.0200,0.895459,0,16907.9
2497,-19.40,144,898,0.0200,1.089344,0,16909.3
2498,60.90,211,1953,0.0200,1.009260,0,16911.5
2499,57.00,222,1958,0.0200,0.928810,0,16913.8
2500,-8.30,72,703,0.0200,0.857686,0,16914.5
2501,-9.10,68,681,0.0200,0.762767,0,16915.3
2502,-9.80,124,898,0.0200,0.955486,0,16916.6
2503,-45.60,437,1792,0.0200,0.882855,0,16920.9
2504,32.60,171,1508,0.0200,0.941006,0,16922.7
2505,-8.10,65,679,0.0200,0.944771,0,16923.4
2506,-6.10,71,722,0.0200,0.816703,0,16924.1
2507,-6.00,60,680,0.0200,1.012344,0,16924.7
2508,-32.50,34,309,0.0200,0.936671,0,16925.0
2509,24.70,125,1245,0.0200,1.007399,0,16926.3
2510,-30.40,29,310,0.0200,0.873209,0,16926.6
2511,-14.20,80,678,0.0200,0.818676,0,16927.4
2512,65.00,218,2022,0.0200,1.276046,0,16929.6
2513,61.30,227,2021,0.0200,1.175846,0,16932.0
2514,11.80,128,1127,0.0200,1.103593,0,16933.3
2515,43.50,255,1953,0.0200,1.034220,0,16935.8
2516,-6.50,65,693,0.0200,1.090084,0,16936.4
2517,73.10,198,2021,0.0200,0.982356,0,16938.5
2518,-30.10,29,315,0.0200,0.990409,0,16938.8
2519,-8.70,75,722,0.0200,1.102543,0,16939.5
2520,52.60,194,1800,0.0200,0.907509,0,16941.5
2521,21.30,174,1408,0.0200,1.084799,0,16943.4
2522,-35.70,39,297,0.0200,1.009604,0,16943.8
2523,14.70,149,1243,0.0200,0.949634,0,16945.3
2524,-33.70,33,295,0.0200,1.010936,0,16945.6
2525,21.60,200,1514,0.0200,1.014815,0,16947.7
2526,-18.30,203,1128,0.0200,1.063930,0,16949.8
2527,-31.60,30,302,0.0200,1.182992,0,16950.1
2528,-7.30,63,677,0.0200,1.179854,0,16950.7
2529,14.70,119,1123,0.0200,0.815397,0,16951.9
2530,34.60,165,1504,0.0200,0.947413,0,16953.5
2531,-9.40,70,684,0.0200,0.902958,0,16954.2
2532,26.90,185,1507,0.0200,0.968310,0,16956.1
2533,7.10,138,1122,0.0200,0.901429,0,16957.6
2534,-67.60,533,1956,0.0200,0.904744,0,16963.0
2535,-36.00,37,286,0.0200,0.951579,0,16963.4
2536,38.40,156,1508,0.0200,1.148282,0,16965.0
2537,-5.40,59,680,0.0200,0.929219,0,16965.6
2538,-5.90,60,681,0.0200,0.950651,0,16966.2
2539,22.70,129,1241,0.0200,1.013759,0,16967.5
2540,65.50,218,2025,0.0200,0.892367,0,16969.7
2541,69.50,192,1961,0.0200,1.012975,0,16971.7
2542,-10.30,73,689,0.0200,0.995125,0,16972.4
2543,33.70,237,1783,0.0200,0.962250,0,16974.9
2544,34.60,204,1660,0.0200,1.032001,0,16976.9
2545,24.40,166,1408,0.0200,0.977911,0,16978.6
2546,20.90,181,1433,0.0200,0.933349,0,16980.4
2547,47.60,201,1780,0.0200,0.961811,0,16982.5
2548,-10.90,73,683,0.0200,0.950167,0,16983.3
2549,-8.60,65,674,0.0200,0.949651,0,16984.0
2550,47.80,262,2024,0.0200,0.964275,0,16986.6
2551,20.80,175,1408,0.0200,0.942894,0,16988.4
2552,45.00,143,1522,0.0200,0.902259,0,16989.9
2553,63.20,221,2016,0.0200,0.968097,0,16992.3
2554,-29.60,27,312,0.0200,1.509662,0,16992.6
2555,-29.60,27,312,0.0200,1.366575,0,16992.8
2556,-31.30,29,303,0.0200,0.642817,0,16993.1
2557,71.40,202,2020,0.0200,0.893269,0,16995.2
2558,-4.90,57,679,0.0200,0.920932,0,16995.7
2559,-7.60,65,682,0.0200,0.972734,0,16996.4
2560,-8.50,70,693,0.0200,0.911498,0,16997.1
2561,-20.70,209,1129,0.0200,0.966980,0,16999.3
2562,-6.90,68,701,0.0200,0.892515,0,17000.0
2563,-11.10,108,821,0.0200,0.891128,0,17001.1
2564,-14.30,221,1239,0.0200,0.948452,0,17003.4
2565,42.20,218,1792,0.0200,0.971487,0,17005.6
2566,-48.20,198,810,0.0200,0.917222,0,17007.7
2567,16.90,142,1237,0.0200,1.014402,0,17009.2
2568,23.30,126,1235,0.0200,0.797113,0,17010.5
2569,8.60,135,1123,0.0200,0.945460,0,17011.8
2570,-28.60,158,844,0.0200,0.967125,0,17013.4
2571,-7.20,74,722,0.0200,0.926295,0,17014.1
2572,25.40,164,1411,0.0200,0.914099,0,17015.8
2573,50.70,167,1673,0.0200,0.994317,0,17017.6
2574,48.90,198,1781,0.0200,0.897965,0,17019.6
2575,-30.10,28,309,0.0200,0.934848,0,17019.9
2576,58.70,232,2015,0.0200,0.960476,0,17022.2
2577,45.90,207,1785,0.0200,0.979873,0,17024.4
2578,-2.60,83,806,0.0200,0.901384,0,17025.2
2579,56.10,182,1787,0.0200,0.927322,0,17027.1
2580,57.00,237,2016,0.0200,0.896626,0,17029.5
2581,-6.70,62,681,0.0200,1.193710,0,17030.2
2582,31.40,179,1528,0.0200,1.207290,0,17032.0
2583,-31.20,235,1127,0.0200,1.207924,0,17034.4
2584,-31.00,29,304,0.0200,1.159911,0,17034.7
2585,-33.40,33,296,0.0200,1.258829,0,17035.1
2586,68.00,194,1956,0.0200,1.118512,0,17037.0
2587,-83.80,589,2016,0.0200,1.074754,0,17043.0
2588,15.10,281,1773,0.0200,1.018057,0,17045.9
2589,6.10,147,1148,0.0200,1.026655,0,17047.3
2590,39.50,156,1519,0.0200,1.049604,0,17048.9
2591,-8.00,93,790,0.0200,1.250928,0,17049.9
2592,-13.10,79,685,0.0200,1.040261,0,17050.7
2593,67.60,210,2016,0.0200,1.037348,0,17052.9
2594,53.30,232,1959,0.0200,1.082693,0,17055.2
2595,-10.80,83,722,0.0200,0.992054,0,17056.1
2596,-134.70,829,2466,0.0200,0.983520,0,17064.5
2597,-7.20,70,708,0.0200,0.871436,0,17065.2
2598,18.20,118,1152,0.0200,1.013289,0,17066.4
2599,45.80,208,1790,0.0200,0.984281,0,17068.5
2600,-0.00,156,1124,0.0200,0.994860,0,17070.2
2601,4.70,147,1135,0.0200,0.872347,0,17071.7
2602,-90.40,282,722,0.0200,0.998946,0,17074.5
2603,74.10,194,2017,0.0200,1.049026,0,17076.5
2604,-16.40,141,898,0.0200,0.958047,0,17078.0
2605,-24.10,246,1241,0.0200,1.006953,0,17080.5
2606,95.20,255,2472,0.0200,1.000790,0,17083.0
2607,-8.80,68,684,0.0200,0.924753,0,17083.7
2608,37.20,400,2471,0.0200,0.979233,0,17087.8
2609,56.30,223,1953,0.0200,1.049270,0,17090.0
2610,20.60,135,1244,0.0200,0.913191,0,17091.3
2611,36.10,166,1523,0.0200,0.920211,0,17093.1
2612,6.90,139,1125,0.0200,1.077272,0,17094.5
2613,60.90,210,1949,0.0200,0.973033,0,17096.7
2614,-6.80,66,694,0.0200,1.064952,0,17097.3
2615,-16.90,124,827,0.0200,0.944461,0,17098.6
2616,40.00,464,2754,0.0200,0.916661,0,17103.3
2617,-55.10,391,1511,0.0200,0.939816,0,17107.3
2618,35.50,200,1653,0.0200,0.947901,0,17109.3
2619,60.70,213,1959,0.0200,0.967108,0,17111.5
2620,-45.20,367,1514,0.0200,0.906822,0,17115.3
2621,31.70,295,1997,0.0200,0.852252,0,17118.4
2622,65.80,217,2024,0.0200,0.935233,0,17120.7
2623,23.60,169,1409,0.0200,0.850514,0,17122.4
2624,23.70,168,1408,0.0200,1.018551,0,17124.1
2625,-5.90,60,681,0.0200,1.002284,0,17124.7
2626,76.70,188,2017,0.0200,0.978534,0,17126.7
2627,59.00,175,1788,0.0200,0.935240,0,17128.5
2628,19.40,138,1246,0.0200,1.004070,0,17129.9
2629,-7.00,98,820,0.0200,0.952784,0,17130.9
2630,64.10,204,1955,0.0200,1.139221,0,17132.9
2631,-207.70,604,837,0.0200,1.122337,0,17139.2
2632,47.50,201,1779,0.0200,1.036782,0,17141.2
2633,40.40,262,1952,0.0200,1.048932,0,17143.9
2634,45.90,177,1667,0.0200,1.011409,0,17145.7
2635,48.00,172,1668,0.0200,0.971080,0,17147.5
2636,15.70,117,1124,0.0200,1.077196,0,17148.7
2637,38.60,132,1414,0.0200,1.030041,0,17150.0
2638,-35.80,40,302,0.0200,0.949539,0,17150.4
2639,4.30,149,1136,0.0200,0.996716,0,17151.9
2640,-39.90,44,275,0.0200,0.869521,0,17152.4
2641,-31.90,31,303,0.0200,0.941730,0,17152.7
2642,38.50,158,1515,0.0200,1.017289,0,17154.4
2643,6.50,141,1128,0.0200,1.074380,0,17155.8
2644,-29.90,27,309,0.0200,0.987739,0,17156.1
2645,31.30,149,1409,0.0200,1.106057,0,17157.6
2646,32.20,214,1676,0.0200,1.123365,0,17159.7
2647,-39.30,591,2468,0.0200,1.005036,0,17165.8
2648,59.00,174,1786,0.0200,1.073717,0,17167.5
2649,-24.80,111,694,0.0200,1.025383,0,17168.6
2650,25.20,197,1538,0.0200,0.933307,0,17170.7
2651,66.30,216,2025,0.0200,0.929436,0,17172.9
2652,-47.60,55,244,0.0200,0.871811,0,17173.5
2653,-3.50,236,1409,0.0200,0.951674,0,17175.9
2654,19.40,210,1532,0.0200,0.923810,0,17178.0
2655,58.70,177,1793,0.0200,0.928209,0,17179.8
2656,4.90,149,1144,0.0200,0.909353,0,17181.3
2657,41.10,150,1509,0.0200,1.083179,0,17182.9
2658,59.70,172,1785,0.0200,0.972040,0,17184.6
2659,-34.20,130,678,0.0200,0.958634,0,17185.9
2660,-72.90,674,2467,0.0200,0.939415,0,17192.7
2661,11.90,133,1150,0.0200,0.867845,0,17194.1
2662,-6.50,508,2466,0.0200,0.960415,0,17199.3
2663,52.40,189,1778,0.0200,0.946814,0,17201.2
2664,43.70,213,1787,0.0200,0.881721,0,17203.3
2665,9.50,138,1146,0.0200,0.911672,0,17204.8
2666,32.90,239,1783,0.0200,0.980442,0,17207.3
2667,-31.00,169,864,0.0200,0.950965,0,17209.0
2668,-5.70,70,722,0.0200,0.988346,0,17209.7
2669,26.20,187,1510,0.0200,0.900881,0,17211.6
2670,56.20,184,1798,0.0200,0.920319,0,17213.5
2671,37.40,161,1516,0.0200,0.981040,0,17215.1
2672,34.00,209,1674,0.0200,1.032985,0,17217.3
2673,31.70,150,1415,0.0200,1.052734,0,17218.8
2674,79.80,180,2016,0.0200,0.951518,0,17220.7
2675,45.90,266,2021,0.0200,0.938933,0,17223.4
2676,5.10,165,1211,0.0200,1.027175,0,17225.1
2677,26.60,161,1410,0.0200,0.952642,0,17226.7
2678,49.90,196,1781,0.0200,0.968259,0,17228.8
2679,-30.00,29,314,0.0200,1.053606,0,17229.1
2680,-23.60,146,846,0.0200,0.914967,0,17230.6
2681,-34.10,139,722,0.0200,0.975972,0,17232.1
2682,58.50,178,1797,0.0200,1.003379,0,17233.9
2683,-16.10,85,679,0.0200,1.189446,0,17234.7
2684,-29.60,27,310,0.0200,1.503563,0,17235.0
2685,36.60,402,2473,0.0200,1.222781,0,17239.1
2686,-5.50,59,679,0.0200,1.159514,0,17239.7
2687,3.60,314,1792,0.0200,1.098816,0,17243.0
2688,49.60,198,1786,0.0200,1.171079,0,17245.0
2689,-8.60,67,682,0.0200,1.068136,0,17245.7
2690,70.60,205,2024,0.0200,0.983575,0,17247.8
2691,25.00,193,1522,0.0200,1.054262,0,17249.8
2692,-83.80,502,1668,0.0200,1.020376,0,17254.9
2693,-39.40,459,1940,0.0200,1.009903,0,17259.6
2694,-29.50,27,313,0.0200,1.006052,0,17259.9
2695,-4.90,58,683,0.0200,1.205726,0,17260.5
2696,26.50,168,1435,0.0200,1.049491,0,17262.2
2697,11.00,129,1126,0.0200,1.017472,0,17263.5
2698,44.50,145,1523,0.0200,0.997674,0,17265.0
2699,53.50,227,1943,0.0200,0.965515,0,17267.3
2700,49.60,198,1786,0.0200,1.021346,0,17269.3
2701,-6.20,61,680,0.0200,1.203873,0,17269.9
2702,13.20,127,1137,0.0200,1.007645,0,17271.2
2703,31.10,157,1438,0.0200,0.916435,0,17272.8
2704,-10.30,74,693,0.0200,1.209790,0,17273.6
2705,18.40,118,1155,0.0200,1.059674,0,17274.8
2706,-5.60,60,684,0.0200,1.154824,0,17275.4
2707,54.40,184,1780,0.0200,1.078535,0,17277.2
2708,16.70,118,1136,0.0200,0.838106,0,17278.4
2709,66.60,195,1946,0.0200,0.972773,0,17280.4
2710,77.70,185,2017,0.0200,0.983778,0,17282.3
2711,53.80,186,1780,0.0200,1.009749,0,17284.2
2712,-91.50,609,2019,0.0200,0.959103,0,17290.4
2713,62.00,209,1954,0.0200,0.924949,0,17292.5
2714,75.90,304,2475,0.0200,0.955813,0,17295.6
2715,-1.20,163,1137,0.0200,1.002475,0,17297.2
2716,-6.20,61,680,0.0200,0.775236,0,17297.9
2717,-7.40,72,712,0.0200,0.825022,0,17298.6
2718,24.60,231,1670,0.0200,0.971249,0,17301.0
2719,-16.50,299,1529,0.0200,0.919445,0,17304.0
2720,59.30,175,1791,0.0200,0.904696,0,17305.7
2721,-6.40,61,678,0.0200,0.880933,0,17306.3
2722,14.80,283,1778,0.0200,0.925250,0,17309.3
2723,-18.90,95,691,0.0200,0.972211,0,17310.2
2724,-125.60,570,1522,0.0200,0.966820,0,17315.9
2725,41.50,187,1661,0.0200,0.986011,0,17317.9
2726,-5.40,58,678,0.0200,0.992620,0,17318.5
2727,72.00,199,2016,0.0200,0.851019,0,17320.5
2728,-47.00,610,2468,0.0200,0.963405,0,17326.7
2729,-12.90,81,693,0.0200,0.854846,0,17327.5
2730,-8.90,74,705,0.0200,0.934965,0,17328.2
2731,39.10,130,1408,0.0200,1.020414,0,17329.5
2732,17.60,114,1131,0.0200,0.811629,0,17330.6
2733,-27.30,159,863,0.0200,0.889623,0,17332.3
2734,-148.00,416,684,0.0200,0.919755,0,17336.5
2735,45.80,249,1952,0.0200,1.110262,0,17338.9
2736,-2.90,167,1136,0.0200,1.162887,0,17340.7
2737,-67.10,661,2470,0.0200,1.068917,0,17347.4
2738,49.70,201,1799,0.0200,0.996503,0,17349.4
2739,22.30,107,1148,0.0200,1.070059,0,17350.5
2740,56.60,239,2020,0.0200,0.981600,0,17353.0
2741,38.90,158,1521,0.0200,1.091822,0,17354.7
2742,61.00,170,1790,0.0200,0.995411,0,17356.4
2743,-28.30,564,2472,0.0200,0.971897,0,17362.1
2744,-75.20,288,898,0.0200,1.011118,0,17365.1
2745,581.60,587,3161,0.0200,0.978051,1,17371.0
2746,40.40,157,1530,0.0200,0.877486,0,17372.6
2747,-9.00,346,1794,0.0200,0.963617,0,17376.2
2748,30.60,219,1680,0.0200,0.914557,0,17378.5
2749,-6.50,67,701,0.0200,0.841431,0,17379.1
2750,-31.20,30,308,0.0200,1.028744,0,17379.4
2751,50.90,236,1951,0.0200,0.964962,0,17381.8
2752,60.00,229,2016,0.0200,0.895118,0,17384.1
2753,-34.90,580,2471,0.0200,0.991585,0,17390.0
2754,-6.50,62,681,0.0200,0.836261,0,17390.6
2755,27.30,293,1943,0.0200,0.933332,0,17393.6
2756,-32.80,138,724,0.0200,0.921248,0,17395.1
2757,29.90,178,1509,0.0200,0.989950,0,17396.9
2758,32.60,152,1432,0.0200,1.010243,0,17398.4
2759,37.20,161,1514,0.0200,0.956272,0,17400.0
2760,-20.90,140,849,0.0200,0.911047,0,17401.4
2761,53.10,161,1673,0.0200,1.023505,0,17403.1
2762,-7.60,63,676,0.0200,0.867969,0,17403.8
2763,-12.20,114,832,0.0200,0.917905,0,17404.9
2764,20.10,272,1787,0.0200,1.080262,0,17407.7
2765,-16.00,122,828,0.0200,0.909909,0,17408.9
2766,19.20,114,1147,0.0200,0.881664,0,17410.1
2767,59.60,232,2022,0.0200,0.900449,0,17412.5
2768,27.90,159,1412,0.0200,0.928528,0,17414.1
2769,-5.50,58,677,0.0200,0.867017,0,17414.7
2770,-19.20,148,898,0.0200,0.844027,0,17416.1
2771,-8.60,67,682,0.0200,0.935688,0,17416.8
2772,-7.10,395,2009,0.0200,0.925373,0,17420.9
2773,35.50,163,1505,0.0200,0.948091,0,17422.6
2774,-9.80,124,899,0.0200,0.888050,0,17423.8
2775,18.50,447,2473,0.0200,0.839065,0,17428.4
2776,49.10,197,1779,0.0200,0.901496,0,17430.4
2777,69.70,190,1957,0.0200,0.906614,0,17432.3
2778,71.40,202,2020,0.0200,1.015429,0,17434.4
2779,12.90,154,1245,0.0200,0.909344,0,17435.9
2780,63.40,206,1956,0.0200,0.950555,0,17438.1
2781,-35.10,36,291,0.0200,1.361330,0,17438.5
2782,630.70,464,3161,0.0200,1.189330,1,17443.2
2783,13.90,125,1136,0.0200,1.076843,0,17444.5
2784,36.50,143,1434,0.0200,1.088867,0,17446.0
2785,24.20,231,1666,0.0200,1.119361,0,17448.3
2786,55.90,226,1961,0.0200,1.036877,0,17450.6
2787,12.00,261,1664,0.0200,1.051144,0,17453.3
2788,54.60,185,1784,0.0200,1.026179,0,17455.3
2789,73.90,196,2021,0.0200,1.084511,0,17457.3
2790,-19.70,96,687,0.0200,1.028643,0,17458.3
2791,67.80,194,1954,0.0200,1.105312,0,17460.3
2792,59.70,171,1781,0.0200,0.853572,0,17462.0
2793,-9.60,124,899,0.0200,1.002594,0,17463.3
2794,-1.70,381,2005,0.0200,0.969212,0,17467.2
2795,55.80,184,1792,0.0200,1.094884,0,17469.1
2796,-11.40,74,680,0.0200,0.877475,0,17469.9
2797,-8.80,68,682,0.0200,0.951146,0,17470.6
2798,69.70,206,2019,0.0200,0.992451,0,17472.7
2799,20.60,110,1145,0.0200,0.947226,0,17473.8
2800,-5.10,58,679,0.0200,1.047077,0,17474.4
2801,-6.90,62,677,0.0200,1.091403,0,17475.1
2802,-5.50,59,681,0.0200,0.934928,0,17475.7
2803,-12.10,78,689,0.0200,0.933331,0,17476.5
2804,2.40,247,1512,0.0200,0.965739,0,17479.0
2805,-83.30,371,1150,0.0200,0.977429,0,17482.8
2806,69.60,319,2472,0.0200,0.936785,0,17486.0
2807,63.70,221,2022,0.0200,1.017803,0,17488.3
2808,-6.30,71,722,0.0200,0.950130,0,17489.1
2809,-8.00,65,680,0.0200,0.942191,0,17489.7
2810,-8.80,68,684,0.0200,1.187605,0,17490.4
2811,55.90,155,1677,0.0200,0.968771,0,17492.0
2812,7.50,145,1154,0.0200,0.860061,0,17493.5
2813,-7.90,75,722,0.0200,0.908452,0,17494.2
2814,-69.80,264,858,0.0200,0.959247,0,17497.0
2815,8.80,141,1151,0.0200,0.875123,0,17498.4
2816,22.90,127,1237,0.0200,0.923566,0,17499.7
2817,-31.80,31,306,0.0200,1.008337,0,17500.0
2818,47.40,446,2758,0.0200,0.951047,0,17504.5
2819,72.40,183,1956,0.0200,0.959087,0,17506.4
2820,-31.30,30,307,0.0200,0.959784,0,17506.7
2821,-8.60,75,722,0.0200,0.977790,0,17507.5
2822,27.00,160,1409,0.0200,0.975403,0,17509.1
2823,-5.70,59,677,0.0200,0.852358,0,17509.7
2824,62.30,213,1975,0.0200,0.983596,0,17511.9
2825,-91.50,308,815,0.0200,0.897923,0,17515.1
2826,-7.90,65,681,0.0200,1.057809,0,17515.8
2827,31.10,214,1665,0.0200,0.919743,0,17517.9
2828,-9.50,79,722,0.0200,0.860264,0,17518.7
2829,-5.40,58,676,0.0200,0.866324,0,17519.3
2830,-37.20,140,686,0.0200,0.927375,0,17520.7
2831,9.60,161,1240,0.0200,0.926302,0,17522.4
2832,-31.50,30,303,0.0200,1.074123,0,17522.7
2833,-11.40,75,686,0.0200,0.870311,0,17523.5
2834,-67.20,493,1800,0.0200,0.925581,0,17528.5
2835,-7.10,62,677,0.0200,0.774175,0,17529.1
2836,55.90,178,1769,0.0200,0.951536,0,17531.0
2837,-7.90,64,677,0.0200,1.112784,0,17531.7
2838,-5.80,61,684,0.0200,0.839386,0,17532.3
2839,-11.30,74,683,0.0200,0.850874,0,17533.0
2840,57.90,148,1671,0.0200,0.930642,0,17534.5
2841,-6.50,60,675,0.0200,1.019078,0,17535.1
2842,-12.00,77,686,0.0200,0.929108,0,17535.9
2843,-33.50,36,307,0.0200,1.025450,0,17536.3
2844,-5.40,59,680,0.0200,0.882271,0,17536.8
2845,-14.10,117,827,0.0200,0.919605,0,17538.0
2846,-6.90,61,675,0.0200,0.855036,0,17538.7
2847,-39.00,48,300,0.0200,1.032945,0,17539.2
2848,12.70,131,1150,0.0200,0.924265,0,17540.5
2849,-13.60,90,722,0.0200,1.358952,0,17541.4
2850,-7.40,62,674,0.0200,1.253680,0,17542.0
2851,102.80,308,2758,0.0200,1.218464,0,17545.2
2852,-32.40,33,308,0.0200,1.184388,0,17545.5
2853,-10.80,72,680,0.0200,1.120966,0,17546.3
2854,-8.80,67,678,0.0200,1.231090,0,17546.9
2855,37.10,162,1519,0.0200,1.070570,0,17548.6
2856,6.50,212,1410,0.0200,1.028755,0,17550.8
2857,-31.70,162,829,0.0200,1.176895,0,17552.4
2858,42.50,458,2755,0.0200,1.067219,0,17557.1
2859,-5.40,58,678,0.0200,0.980587,0,17557.7
2860,-34.20,35,296,0.0200,1.217320,0,17558.1
2861,-7.00,63,680,0.0200,1.004494,0,17558.7
2862,46.40,377,2471,0.0200,1.056388,0,17562.5
2863,13.50,260,1673,0.0200,0.940993,0,17565.2
2864,23.80,126,1242,0.0200,0.999512,0,17566.5
2865,-14.00,135,899,0.0200,1.033839,0,17567.9
2866,-7.50,64,679,0.0200,1.046806,0,17568.5
2867,53.80,159,1674,0.0200,0.978979,0,17570.1
2868,-7.60,66,686,0.0200,1.041199,0,17570.8
2869,-7.50,64,681,0.0200,0.988833,0,17571.5
2870,-5.40,59,680,0.0200,1.022670,0,17572.1
2871,12.20,128,1132,0.0200,0.909796,0,17573.4
2872,15.90,186,1401,0.0200,1.045627,0,17575.3
2873,19.40,136,1238,0.0200,1.094131,0,17576.7
2874,25.40,193,1526,0.0200,0.916190,0,17578.6
2875,17.50,210,1515,0.0200,1.014652,0,17580.7
2876,-4.80,57,680,0.0200,0.924499,0,17581.3
2877,55.20,155,1672,0.0200,1.015688,0,17582.9
2878,-14.10,126,861,0.0200,0.951532,0,17584.3
2879,12.30,126,1124,0.0200,1.066989,0,17585.6
2880,57.40,179,1788,0.0200,0.966297,0,17587.4
2881,-4.80,57,680,0.0200,1.003484,0,17588.0
2882,-5.40,69,722,0.0200,1.080933,0,17588.7
2883,-32.20,136,725,0.0200,0.978308,0,17590.1
2884,61.00,223,2000,0.0200,0.920922,0,17592.4
2885,-9.50,69,681,0.0200,0.811924,0,17593.1
2886,16.60,523,2756,0.0200,0.955369,0,17598.4
2887,28.80,113,1240,0.0200,0.965735,0,17599.6
2888,-6.40,61,680,0.0200,0.982296,0,17600.2
2889,10.70,158,1239,0.0200,0.935796,0,17601.9
2890,-4.60,505,2471,0.0200,0.933553,0,17607.3
2891,-42.10,262,1126,0.0200,0.902727,0,17610.2
2892,25.50,189,1509,0.0200,0.889867,0,17612.2
2893,-5.30,58,679,0.0200,0.994336,0,17612.8
2894,67.10,197,1959,0.0200,1.030975,0,17615.0
2895,-5.60,59,678,0.0200,0.898053,0,17615.6
2896,-0.90,79,807,0.0200,0.903144,0,17616.5
2897,58.10,181,1805,0.0200,0.923448,0,17618.5
2898,22.00,130,1240,0.0200,0.984159,0,17619.9
2899,69.60,203,2008,0.0200,0.931402,0,17622.1
2900,-12.90,86,723,0.0200,0.915315,0,17623.0
2901,26.40,119,1238,0.0200,0.972457,0,17624.3
2902,60.50,224,1999,0.0200,0.976102,0,17626.8
2903,41.60,151,1520,0.0200,0.950188,0,17628.5
2904,-13.50,396,1949,0.0200,0.908344,0,17632.6
2905,32.10,153,1430,0.0200,0.960161,0,17634.1
2906,-10.10,70,679,0.0200,0.889339,0,17634.9
2907,-31.90,132,723,0.0200,0.842378,0,17636.3
2908,-10.10,78,711,0.0200,0.868332,0,17637.0
2909,38.10,199,1675,0.0200,0.953965,0,17639.1
2910,-6.00,60,678,0.0200,0.967499,0,17639.7
2911,29.40,180,1512,0.0200,0.991550,0,17641.7
2912,-5.80,59,678,0.0200,0.910863,0,17642.3
2913,22.70,237,1673,0.0200,0.924910,0,17644.9
2914,-6.70,62,679,0.0200,1.490163,0,17645.5
2915,-29.60,567,2472,0.0200,1.163379,0,17651.8
2916,23.90,126,1241,0.0200,1.308605,0,17653.2
2917,50.30,199,1799,0.0200,1.179888,0,17655.3
2918,-12.70,83,703,0.0200,1.264766,0,17656.2
2919,-3.30,86,811,0.0200,1.142033,0,17657.1
2920,42.30,187,1671,0.0200,1.045993,0,17659.2
2921,-1.10,159,1122,0.0200,1.040653,0,17661.0
2922,7.50,141,1137,0.0200,0.994477,0,17662.6
2923,22.60,196,1510,0.0200,0.933796,0,17664.7
2924,51.40,235,1954,0.0200,0.998862,0,17667.3
2925,66.40,197,1952,0.0200,0.957418,0,17669.5
2926,-9.30,69,681,0.0200,0.976263,0,17670.2
2927,58.60,179,1802,0.0200,1.088055,0,17672.2
2928,78.60,296,2470,0.0200,0.946809,0,17675.3
2929,-10.60,81,722,0.0200,1.086608,0,17676.2
2930,58.20,415,2740,0.0200,0.961690,0,17680.5
2931,-13.70,121,845,0.0200,1.031207,0,17681.7
2932,24.30,125,1243,0.0200,1.045008,0,17683.0
2933,-12.40,84,712,0.0200,0.958469,0,17683.9
2934,35.20,165,1512,0.0200,1.007135,0,17685.6
2935,17.70,142,1243,0.0200,0.960234,0,17687.1
2936,80.10,364,2755,0.0200,1.017803,0,17690.8
2937,-5.40,58,678,0.0200,1.016597,0,17691.5
