episode,reward,length,x_pos,policy_loss,value_loss,entropy,flag_reached,time
2270,-12.60,131,898,0,0,0,0,4144.0
2271,-11.20,108,820,0,0,0,0,4145.1
2272,-8.80,122,899,0,0,0,0,4146.4
2273,39.00,156,1512,0,0,0,0,4148.2
2274,-12.60,131,899,0,0,0,0,4149.5
2275,-60.10,308,1130,0,0,0,0,4152.5
2276,-41.90,261,1124,0,0,0,0,4154.8
2277,-8.80,122,898,0,0,0,0,4156.0
2278,-8.80,122,898,0,0,0,0,4156.9
2279,37.50,140,1433,0,0,0,0,4158.3
2280,40.80,152,1514,0,0,0,0,4159.8
2281,40.00,154,1514,0,0,0,0,4161.2
2282,41.90,149,1513,0,0,0,0,4162.6
2283,37.90,159,1515,0,0,0,0,4164.0
2284,23.00,196,1514,0,0,0,0,4165.8
2285,38.20,158,1512,0,0,0,0,4167.2
2286,41.80,149,1512,0,0,0,0,4168.6
2287,19.90,107,1124,0,0,0,0,4169.6
2288,41.90,150,1517,0,0,0,0,4171.0
2289,22.10,107,1149,0,0,0,0,4171.9
2290,-33.40,33,298,0,0,0,0,4172.2
2291,-31.70,31,307,0,0,0,0,4172.6
2292,-18.20,135,856,0,0,0,0,4173.9
2293,-24.60,146,838,0,0,0,0,4175.1
2294,10.20,229,1516,0,0,0,0,4177.3
2295,29.80,179,1512,0,0,0,0,4178.8
2296,41.90,149,1515,0,0,0,0,4180.1
2297,44.80,142,1516,0,0,0,0,4181.4
2298,21.30,110,1152,0,0,0,0,4182.5
2299,-30.60,132,722,0,0,0,0,4183.7
2300,19.70,107,1122,0,0,0,0,4184.7
2301,19.00,109,1125,0,0,0,0,4185.8
2302,16.20,214,1516,0,0,0,0,4187.8
2303,-35.00,139,704,0,0,0,0,4189.0
2304,6.00,141,1125,0,0,0,0,4190.3
2305,-15.50,84,679,0,0,0,0,4190.9
2306,-23.10,143,841,0,0,0,0,4192.4
2307,36.00,139,1415,0,0,0,0,4193.7
2308,42.80,146,1512,0,0,0,0,4195.0
2309,23.30,104,1149,0,0,0,0,4195.9
2310,44.10,143,1513,0,0,0,0,4197.2
2311,-30.80,29,308,0,0,0,0,4197.4
2312,19.40,108,1126,0,0,0,0,4198.4
2313,20.40,107,1132,0,0,0,0,4199.5
2314,-6.80,62,678,0,0,0,0,4200.0
2315,39.90,155,1517,0,0,0,0,4201.4
2316,20.80,105,1127,0,0,0,0,4202.3
2317,43.20,145,1512,0,0,0,0,4203.6
2318,19.80,107,1125,0,0,0,0,4204.7
2319,-30.40,330,1514,0,0,0,0,4207.7
2320,42.70,146,1511,0,0,0,0,4209.0
2321,41.60,149,1512,0,0,0,0,4210.3
2322,40.00,154,1514,0,0,0,0,4211.7
2323,43.00,146,1514,0,0,0,0,4213.0
2324,45.40,141,1518,0,0,0,0,4214.3
2325,42.70,148,1517,0,0,0,0,4215.8
2326,55.30,185,1791,0,0,0,0,4217.4
2327,44.20,143,1514,0,0,0,0,4218.7
2328,-27.60,151,826,0,0,0,0,4220.0
2329,44.70,143,1519,0,0,0,0,4221.2
2330,3.10,227,1438,0,0,0,0,4223.4
2331,37.70,160,1517,0,0,0,0,4224.8
2332,44.30,144,1517,0,0,0,0,4226.3
2333,-9.00,122,898,0,0,0,0,4227.4
2334,44.80,142,1514,0,0,0,0,4228.6
2335,43.00,145,1510,0,0,0,0,4230.0
2336,46.60,138,1518,0,0,0,0,4231.1
2337,46.00,139,1516,0,0,0,0,4232.4
2338,46.60,139,1520,0,0,0,0,4233.7
2339,46.40,138,1516,0,0,0,0,4234.9
2340,46.40,138,1516,0,0,0,0,4236.2
2341,45.00,141,1512,0,0,0,0,4237.4
2342,46.40,139,1518,0,0,0,0,4238.6
2343,39.80,135,1436,0,0,0,0,4239.9
2344,46.10,139,1515,0,0,0,0,4241.2
2345,43.70,145,1517,0,0,0,0,4242.7
2346,45.40,140,1512,0,0,0,0,4243.9
2347,-12.60,131,898,0,0,0,0,4245.1
2348,10.50,227,1513,0,0,0,0,4247.3
2349,-17.20,133,860,0,0,0,0,4248.4
2350,45.90,139,1513,0,0,0,0,4249.6
2351,45.80,140,1516,0,0,0,0,4250.9
2352,46.60,138,1516,0,0,0,0,4252.2
2353,46.80,138,1518,0,0,0,0,4253.5
2354,46.60,139,1522,0,0,0,0,4254.7
2355,46.60,139,1520,0,0,0,0,4255.9
2356,45.80,140,1518,0,0,0,0,4257.2
2357,46.40,138,1516,0,0,0,0,4258.4
2358,45.50,141,1517,0,0,0,0,4259.6
2359,46.50,138,1517,0,0,0,0,4260.8
2360,32.90,172,1517,0,0,0,0,4262.6
2361,-102.20,342,846,0,0,0,0,4265.5
2362,40.20,154,1518,0,0,0,0,4267.1
2363,46.80,138,1520,0,0,0,0,4268.4
2364,-98.90,502,1519,0,0,0,0,4272.9
2365,46.80,138,1518,0,0,0,0,4274.2
2366,47.00,137,1518,0,0,0,0,4275.5
2367,45.80,140,1516,0,0,0,0,4276.7
2368,41.20,152,1518,0,0,0,0,4278.2
2369,45.10,143,1523,0,0,0,0,4279.4
2370,46.30,138,1515,0,0,0,0,4280.6
2371,44.90,143,1519,0,0,0,0,4282.0
2372,45.50,141,1517,0,0,0,0,4283.2
2373,45.30,141,1517,0,0,0,0,4284.6
2374,39.50,156,1517,0,0,0,0,4286.0
2375,42.60,148,1516,0,0,0,0,4287.3
2376,46.00,139,1516,0,0,0,0,4288.5
2377,46.20,139,1518,0,0,0,0,4289.7
2378,35.70,137,1404,0,0,0,0,4291.0
2379,43.80,145,1518,0,0,0,0,4292.2
2380,-63.30,244,843,0,0,0,0,4294.6
2381,38.80,158,1520,0,0,0,0,4295.9
2382,46.30,139,1517,0,0,0,0,4297.6
2383,46.80,138,1520,0,0,0,0,4298.7
2384,60.60,171,1790,0,0,0,0,4300.2
2385,45.90,140,1517,0,0,0,0,4301.5
2386,47.00,138,1520,0,0,0,0,4302.8
2387,61.80,169,1792,0,0,0,0,4304.3
2388,46.50,138,1517,0,0,0,0,4305.7
2389,60.80,174,1802,0,0,0,0,4307.2
2390,45.40,142,1520,0,0,0,0,4308.5
2391,71.40,184,1950,0,0,0,0,4310.0
2392,-8.80,122,899,0,0,0,0,4311.1
2393,19.10,108,1122,0,0,0,0,4312.1
2394,54.80,154,1664,0,0,0,0,4313.5
2395,-12.50,321,1659,0,0,0,0,4316.5
2396,46.00,140,1518,0,0,0,0,4317.7
2397,65.90,199,1955,0,0,0,0,4319.6
2398,-11.60,352,1790,0,0,0,0,4322.6
2399,-3.50,265,1523,0,0,0,0,4325.1
2400,46.80,139,1522,0,0,0,0,4326.5
2401,45.50,141,1519,0,0,0,0,4327.8
2402,49.50,199,1789,0,0,0,0,4329.5
2403,67.20,195,1950,0,0,0,0,4331.3
2404,47.90,137,1525,0,0,0,0,4332.6
2405,61.80,171,1800,0,0,0,0,4334.1
2406,46.20,139,1518,0,0,0,0,4335.3
2407,28.40,114,1240,0,0,0,0,4336.3
2408,26.50,260,1805,0,0,0,0,4338.8
2409,9.80,134,1132,0,0,0,0,4339.9
2410,56.00,181,1784,0,0,0,0,4341.7
2411,45.70,140,1517,0,0,0,0,4342.9
2412,62.20,207,1948,0,0,0,0,4344.6
2413,28.60,114,1240,0,0,0,0,4345.7
2414,65.00,216,2012,0,0,0,0,4347.7
2415,45.40,142,1520,0,0,0,0,4349.0
2416,6.70,156,1226,0,0,0,0,4350.3
2417,41.60,151,1520,0,0,0,0,4351.6
2418,4.50,136,1196,0,0,0,0,4352.9
2419,14.30,118,1114,0,0,0,0,4354.0
2420,41.60,152,1522,0,0,0,0,4355.5
2421,32.40,139,1380,0,0,0,0,4356.8
2422,40.40,189,1658,0,0,0,0,4358.5
2423,18.20,109,1125,0,0,0,0,4359.4
2424,35.00,137,1398,0,0,0,0,4360.7
2425,-718.70,2005,1332,0,0,0,0,4378.9
2426,19.20,109,1127,0,0,0,0,4379.8
2427,25.10,120,1231,0,0,0,0,4380.7
2428,15.00,122,1138,0,0,0,0,4381.9
2429,18.80,112,1136,0,0,0,0,4383.0
2430,18.10,108,1122,0,0,0,0,4384.0
2431,-465.20,1656,2472,0,0,0,0,4398.9
2432,37.80,133,1407,0,0,0,0,4400.1
2433,60.70,173,1799,0,0,0,0,4401.6
2434,38.40,151,1488,0,0,0,0,4403.2
2435,49.30,213,1843,0,0,0,0,4405.0
2436,41.70,150,1517,0,0,0,0,4406.2
2437,19.50,108,1127,0,0,0,0,4407.3
2438,34.20,143,1411,0,0,0,0,4408.5
2439,-719.20,2005,1327,0,0,0,0,4426.8
2440,30.50,172,1491,0,0,0,0,4428.4
2441,34.80,163,1500,0,0,0,0,4430.1
2442,36.10,132,1388,0,0,0,0,4431.3
2443,-697.40,1963,1378,0,0,0,0,4448.6
2444,28.80,114,1244,0,0,0,0,4449.7
2445,-9.00,346,1792,0,0,0,0,4452.8
2446,-8.80,122,898,0,0,0,0,4454.0
2447,43.40,147,1522,0,0,0,0,4455.2
2448,19.30,108,1124,0,0,0,0,4456.2
2449,48.40,200,1782,0,0,0,0,4457.9
2450,38.70,160,1525,0,0,0,0,4459.3
2451,62.80,168,1800,0,0,0,0,4460.9
2452,69.00,193,1962,0,0,0,0,4462.6
2453,40.70,217,1775,0,0,0,0,4464.6
2454,-5.00,57,678,0,0,0,0,4465.0
2455,56.50,176,1769,0,0,0,0,4466.8
2456,-629.30,2005,2227,0,0,0,0,4484.5
2457,-5.00,57,678,0,0,0,0,4485.1
2458,20.00,108,1131,0,0,0,0,4486.2
2459,53.10,191,1793,0,0,0,0,4487.8
2460,-5.70,61,685,0,0,0,0,4488.4
2461,43.90,145,1519,0,0,0,0,4489.7
2462,53.70,157,1663,0,0,0,0,4491.1
2463,38.40,136,1426,0,0,0,0,4492.3
2464,20.10,109,1137,0,0,0,0,4493.4
2465,56.70,180,1785,0,0,0,0,4495.1
2466,58.70,233,2019,0,0,0,0,4497.2
2467,52.80,159,1662,0,0,0,0,4498.5
2468,-5.00,57,678,0,0,0,0,4499.1
2469,-6.70,68,705,0,0,0,0,4499.6
2470,48.20,191,1744,0,0,0,0,4501.5
2471,-11.00,108,820,0,0,0,0,4502.6
2472,39.40,136,1437,0,0,0,0,4503.8
2473,34.20,223,1732,0,0,0,0,4505.8
2474,14.10,280,1759,0,0,0,0,4508.3
2475,62.00,172,1806,0,0,0,0,4509.9
2476,30.90,143,1380,0,0,0,0,4511.2
2477,18.80,275,1786,0,0,0,0,4513.7
2478,-13.80,126,864,0,0,0,0,4514.9
2479,51.70,162,1663,0,0,0,0,4516.4
2480,45.90,205,1780,0,0,0,0,4518.2
2481,67.70,211,2019,0,0,0,0,4520.3
2482,57.00,177,1776,0,0,0,0,4521.7
2483,58.90,175,1789,0,0,0,0,4523.5
2484,-20.50,139,851,0,0,0,0,4524.7
2485,58.60,419,2760,0,0,0,0,4528.5
2486,-5.00,57,678,0,0,0,0,4528.9
2487,40.70,188,1659,0,0,0,0,4530.7
2488,27.70,159,1412,0,0,0,0,4532.1
2489,15.40,119,1129,0,0,0,0,4533.2
2490,42.50,148,1515,0,0,0,0,4534.4
2491,-8.80,122,898,0,0,0,0,4535.6
2492,41.30,131,1434,0,0,0,0,4536.8
2493,41.50,130,1434,0,0,0,0,4538.0
2494,38.00,139,1435,0,0,0,0,4539.3
2495,40.00,134,1433,0,0,0,0,4540.4
2496,-5.20,58,678,0,0,0,0,4541.1
2497,40.70,149,1503,0,0,0,0,4542.4
2498,62.80,223,2020,0,0,0,0,4544.4
2499,41.50,130,1434,0,0,0,0,4545.6
2500,39.70,149,1493,0,0,0,0,4546.9
2501,20.00,107,1127,0,0,0,0,4548.0
2502,35.90,155,1477,0,0,0,0,4549.3
2503,45.10,141,1515,0,0,0,0,4550.6
2504,14.00,250,1638,0,0,0,0,4552.8
2505,20.30,238,1653,0,0,0,0,4555.0
2506,53.60,187,1782,0,0,0,0,4556.7
2507,37.60,133,1406,0,0,0,0,4557.9
2508,73.30,310,2473,0,0,0,0,4560.8
2509,57.30,179,1789,0,0,0,0,4562.3
2510,46.20,139,1518,0,0,0,0,4563.6
2511,38.40,153,1495,0,0,0,0,4565.0
2512,37.10,159,1505,0,0,0,0,4566.7
2513,49.10,168,1663,0,0,0,0,4568.2
2514,23.30,199,1527,0,0,0,0,4570.1
2515,32.20,145,1402,0,0,0,0,4571.4
2516,55.60,152,1664,0,0,0,0,4572.7
2517,-5.00,57,678,0,0,0,0,4573.2
2518,39.90,148,1493,0,0,0,0,4574.4
2519,60.20,173,1792,0,0,0,0,4576.2
2520,-13.20,122,856,0,0,0,0,4577.3
2521,45.90,139,1515,0,0,0,0,4578.5
2522,6.00,212,1406,0,0,0,0,4580.5
2523,37.00,401,2472,0,0,0,0,4584.2
2524,34.60,143,1417,0,0,0,0,4585.6
2525,91.70,263,2469,0,0,0,0,4588.4
2526,46.40,139,1518,0,0,0,0,4589.8
2527,63.80,163,1790,0,0,0,0,4591.3
2528,-5.20,58,678,0,0,0,0,4592.1
2529,-516.80,1784,2468,0,0,0,0,4608.8
2530,-19.00,279,1426,0,0,0,0,4611.3
2531,22.10,438,2470,0,0,0,0,4615.2
2532,37.40,132,1399,0,0,0,0,4616.4
2533,58.90,173,1779,0,0,0,0,4618.1
2534,38.20,152,1490,0,0,0,0,4619.4
2535,31.80,241,1780,0,0,0,0,4621.6
2536,17.70,112,1125,0,0,0,0,4622.4
2537,-31.60,369,1658,0,0,0,0,4625.8
2538,40.00,155,1518,0,0,0,0,4627.4
2539,61.30,169,1789,0,0,0,0,4628.9
2540,41.70,149,1513,0,0,0,0,4630.2
2541,48.90,168,1661,0,0,0,0,4631.7
2542,42.30,145,1503,0,0,0,0,4633.3
2543,11.70,226,1642,0,0,0,0,4635.1
2544,39.80,222,1786,0,0,0,0,4637.3
2545,41.40,146,1498,0,0,0,0,4638.5
2546,-143.50,852,2471,0,0,0,0,4646.3
2547,43.00,147,1516,0,0,0,0,4647.7
2548,65.80,323,2448,0,0,0,0,4650.4
2549,451.10,913,3161,0,0,0,1,4658.9
2550,60.20,173,1794,0,0,0,0,4660.4
2551,69.10,191,1953,0,0,0,0,4662.1
2552,38.00,137,1428,0,0,0,0,4663.5
2553,-5.20,58,678,0,0,0,0,4664.0
2554,39.60,128,1408,0,0,0,0,4665.1
2555,-5.20,58,678,0,0,0,0,4665.5
2556,45.00,141,1512,0,0,0,0,4667.0
2557,-5.00,57,678,0,0,0,0,4667.5
2558,-792.50,2005,595,0,0,0,0,4685.4
2559,-30.80,29,308,0,0,0,0,4685.6
2560,-11.80,113,832,0,0,0,0,4686.6
2561,45.80,141,1522,0,0,0,0,4687.9
2562,-792.50,2005,595,0,0,0,0,4705.8
2563,-11.50,110,825,0,0,0,0,4706.6
2564,-5.00,57,678,0,0,0,0,4707.3
2565,34.20,169,1516,0,0,0,0,4708.7
2566,70.60,204,2020,0,0,0,0,4710.6
2567,-351.10,922,677,0,0,0,0,4718.9
2568,-8.40,106,838,0,0,0,0,4719.8
2569,-440.00,1200,898,0,0,0,0,4730.5
2570,-28.80,300,1409,0,0,0,0,4733.4
2571,-222.40,601,678,0,0,0,0,4739.0
2572,-58.00,373,1409,0,0,0,0,4742.7
2573,-779.70,2005,723,0,0,0,0,4761.5
2574,-213.70,695,1141,0,0,0,0,4767.7
2575,23.70,174,1431,0,0,0,0,4769.5
2576,-5.20,58,680,0,0,0,0,4770.0
2577,20.10,183,1431,0,0,0,0,4771.5
2578,-11.80,114,836,0,0,0,0,4772.6
2579,-10.40,103,808,0,0,0,0,4773.5
2580,14.20,122,1129,0,0,0,0,4774.7
2581,-13.00,265,1430,0,0,0,0,4777.0
2582,59.30,216,1957,0,0,0,0,4779.1
2583,59.50,172,1781,0,0,0,0,4780.5
2584,-284.50,1205,2473,0,0,0,0,4791.5
2585,-67.60,269,899,0,0,0,0,4793.8
2586,7.60,235,1516,0,0,0,0,4796.0
2587,-29.90,27,309,0,0,0,0,4796.2
2588,-50.40,226,898,0,0,0,0,4798.3
2589,80.00,294,2474,0,0,0,0,4801.0
2590,-24.90,146,835,0,0,0,0,4802.3
2591,23.00,267,1796,0,0,0,0,4804.8
2592,-8.80,122,898,0,0,0,0,4805.9
2593,67.20,325,2469,0,0,0,0,4809.0
2594,-5.00,57,678,0,0,0,0,4809.4
2595,-40.00,182,828,0,0,0,0,4810.9
2596,-127.70,811,2466,0,0,0,0,4818.3
2597,-8.90,69,685,0,0,0,0,4818.8
2598,52.50,192,1791,0,0,0,0,4820.7
2599,24.90,171,1432,0,0,0,0,4822.2
2600,-100.40,743,2466,0,0,0,0,4828.8
2601,67.30,212,2019,0,0,0,0,4830.9
2602,50.60,197,1794,0,0,0,0,4832.6
2603,-14.20,128,870,0,0,0,0,4833.8
2604,-262.40,979,1792,0,0,0,0,4842.8
2605,16.60,282,1792,0,0,0,0,4845.3
2606,4.40,146,1125,0,0,0,0,4846.7
2607,56.20,184,1796,0,0,0,0,4848.4
2608,10.40,131,1127,0,0,0,0,4849.6
2609,44.20,214,1798,0,0,0,0,4851.5
2610,-30.00,27,308,0,0,0,0,4851.7
2611,53.50,359,2470,0,0,0,0,4855.0
2612,-5.20,58,678,0,0,0,0,4855.6
2613,618.80,494,3161,0,0,0,1,4860.1
2614,-5.20,58,678,0,0,0,0,4860.6
2615,-11.30,109,821,0,0,0,0,4861.6
2616,11.90,128,1130,0,0,0,0,4862.8
2617,13.80,123,1128,0,0,0,0,4863.9
2618,34.00,169,1516,0,0,0,0,4865.4
2619,-30.70,120,671,0,0,0,0,4866.5
2620,44.80,142,1514,0,0,0,0,4867.7
2621,36.30,142,1431,0,0,0,0,4869.0
2622,33.70,148,1429,0,0,0,0,4870.3
2623,41.00,152,1516,0,0,0,0,4871.9
2624,27.60,185,1514,0,0,0,0,4873.5
2625,-20.60,139,848,0,0,0,0,4874.7
2626,30.20,152,1409,0,0,0,0,4876.1
2627,31.30,175,1513,0,0,0,0,4877.8
2628,43.10,213,1783,0,0,0,0,4879.7
2629,-12.10,79,693,0,0,0,0,4880.5
2630,46.40,175,1664,0,0,0,0,4882.0
2631,-13.30,81,689,0,0,0,0,4882.7
2632,13.40,345,2012,0,0,0,0,4886.0
2633,-15.40,84,680,0,0,0,0,4886.6
2634,-14.70,83,683,0,0,0,0,4887.5
2635,21.80,195,1498,0,0,0,0,4889.3
2636,-10.20,76,700,0,0,0,0,4889.9
2637,17.50,176,1435,0,0,0,0,4891.7
2638,20.50,334,2041,0,0,0,0,4894.6
2639,-18.20,88,668,0,0,0,0,4895.5
2640,33.40,207,1660,0,0,0,0,4897.2
2641,-21.70,134,819,0,0,0,0,4898.4
2642,5.20,145,1131,0,0,0,0,4899.9
2643,-20.50,285,1432,0,0,0,0,4902.4
2644,18.60,271,1768,0,0,0,0,4904.8
2645,-7.20,271,1512,0,0,0,0,4907.4
2646,-63.70,242,829,0,0,0,0,4909.6
2647,-41.00,202,899,0,0,0,0,4911.5
2648,-50.50,207,821,0,0,0,0,4913.3
2649,-87.90,300,821,0,0,0,0,4916.0
2650,-81.80,437,1429,0,0,0,0,4920.0
2651,10.40,264,1658,0,0,0,0,4922.4
2652,-52.30,223,869,0,0,0,0,4924.5
2653,-779.70,2005,723,0,0,0,0,4942.6
2654,-236.60,670,812,0,0,0,0,4948.8
2655,-683.60,1868,1136,0,0,0,0,4965.6
2656,-64.30,314,1123,0,0,0,0,4968.6
2657,32.40,146,1411,0,0,0,0,4970.0
2658,34.50,171,1527,0,0,0,0,4971.3
2659,37.10,226,1778,0,0,0,0,4973.5
2660,39.80,154,1512,0,0,0,0,4974.9
2661,43.70,145,1515,0,0,0,0,4976.2
2662,34.60,167,1514,0,0,0,0,4977.8
2663,29.30,158,1424,0,0,0,0,4979.2
2664,23.50,158,1456,0,0,0,0,4980.6
2665,39.10,156,1513,0,0,0,0,4981.9
2666,16.30,175,1473,0,0,0,0,4983.7
2667,-33.60,233,1164,0,0,0,0,4985.7
2668,39.10,158,1521,0,0,0,0,4987.2
2669,22.90,162,1468,0,0,0,0,4988.7
2670,-22.60,145,852,0,0,0,0,4989.9
2671,-11.90,113,831,0,0,0,0,4990.9
2672,37.80,196,1662,0,0,0,0,4992.6
2673,1.80,152,1126,0,0,0,0,4994.1
2674,-11.00,77,698,0,0,0,0,4994.7
2675,20.40,168,1466,0,0,0,0,4996.4
2676,-25.40,147,834,0,0,0,0,4997.7
2677,-9.90,100,801,0,0,0,0,4998.4
2678,-279.30,923,1495,0,0,0,0,5006.8
2679,26.70,177,1493,0,0,0,0,5008.4
2680,-11.80,113,832,0,0,0,0,5009.5
2681,-40.60,352,1502,0,0,0,0,5012.8
2682,-21.70,154,898,0,0,0,0,5014.2
2683,-11.50,111,829,0,0,0,0,5015.3
2684,-12.50,118,845,0,0,0,0,5016.3
2685,21.20,167,1474,0,0,0,0,5017.8
2686,-11.50,111,829,0,0,0,0,5018.8
2687,18.20,209,1518,0,0,0,0,5020.7
2688,25.30,175,1490,0,0,0,0,5022.3
2689,15.40,255,1672,0,0,0,0,5024.5
2690,42.70,184,1663,0,0,0,0,5026.2
2691,61.10,226,2015,0,0,0,0,5028.3
2692,-56.80,232,860,0,0,0,0,5030.6
2693,-30.10,155,817,0,0,0,0,5031.9
2694,38.80,160,1526,0,0,0,0,5033.3
2695,41.00,151,1512,0,0,0,0,5034.8
2696,36.10,202,1669,0,0,0,0,5036.6
2697,40.70,151,1511,0,0,0,0,5037.9
2698,2.20,153,1134,0,0,0,0,5039.3
2699,35.00,165,1508,0,0,0,0,5040.9
2700,44.30,145,1521,0,0,0,0,5042.2
2701,-13.50,81,687,0,0,0,0,5043.0
2702,-15.20,198,1137,0,0,0,0,5044.7
2703,41.10,152,1519,0,0,0,0,5046.0
2704,55.10,186,1793,0,0,0,0,5047.8
2705,-9.00,111,852,0,0,0,0,5048.8
2706,48.90,199,1785,0,0,0,0,5050.5
2707,37.00,163,1522,0,0,0,0,5052.0
2708,-12.40,116,840,0,0,0,0,5053.0
2709,48.90,242,1955,0,0,0,0,5055.3
2710,16.00,320,1940,0,0,0,0,5058.2
2711,39.30,155,1511,0,0,0,0,5059.6
2712,65.90,216,2023,0,0,0,0,5061.7
2713,-8.10,105,837,0,0,0,0,5062.5
2714,53.10,248,2023,0,0,0,0,5064.7
2715,28.40,160,1423,0,0,0,0,5066.3
2716,-207.10,1011,2471,0,0,0,0,5075.3
2717,28.70,184,1521,0,0,0,0,5077.0
2718,-12.60,131,898,0,0,0,0,5078.1
2719,-11.80,78,694,0,0,0,0,5078.9
2720,70.40,188,1956,0,0,0,0,5080.5
2721,7.70,308,1809,0,0,0,0,5083.3
2722,38.20,161,1524,0,0,0,0,5084.9
2723,-69.60,252,812,0,0,0,0,5087.3
2724,-37.70,346,1507,0,0,0,0,5090.2
2725,-12.80,132,898,0,0,0,0,5091.5
2726,-11.90,78,693,0,0,0,0,5092.3
2727,-7.20,341,1790,0,0,0,0,5095.4
2728,31.20,173,1502,0,0,0,0,5097.0
2729,44.60,181,1668,0,0,0,0,5098.5
2730,42.10,387,2469,0,0,0,0,5102.0
2731,60.50,171,1789,0,0,0,0,5103.7
2732,-15.50,84,679,0,0,0,0,5104.3
2733,-16.90,86,673,0,0,0,0,5105.2
2734,-20.10,91,663,0,0,0,0,5106.1
2735,-14.00,81,684,0,0,0,0,5106.8
2736,-9.50,74,701,0,0,0,0,5107.4
2737,-11.70,78,693,0,0,0,0,5108.2
2738,-29.10,258,1239,0,0,0,0,5110.5
2739,-10.10,75,699,0,0,0,0,5111.1
2740,27.20,158,1402,0,0,0,0,5112.7
2741,-9.10,74,703,0,0,0,0,5113.3
2742,53.40,159,1670,0,0,0,0,5114.7
2743,-12.40,79,692,0,0,0,0,5115.4
2744,0.90,227,1417,0,0,0,0,5117.6
2745,-14.10,81,683,0,0,0,0,5118.2
2746,-22.90,148,861,0,0,0,0,5119.6
2747,6.60,211,1408,0,0,0,0,5121.4
2748,29.20,248,1782,0,0,0,0,5123.6
2749,-10.40,76,698,0,0,0,0,5124.4
2750,-19.40,90,664,0,0,0,0,5125.1
2751,66.40,213,2014,0,0,0,0,5127.1
2752,-30.00,27,308,0,0,0,0,5127.3
2753,-33.60,166,826,0,0,0,0,5129.0
2754,12.40,197,1410,0,0,0,0,5130.6
2755,-11.50,111,827,0,0,0,0,5131.6
2756,29.80,305,2016,0,0,0,0,5134.4
2757,16.50,251,1667,0,0,0,0,5136.6
2758,-30.50,29,309,0,0,0,0,5137.1
2759,20.80,179,1421,0,0,0,0,5138.7
2760,-18.90,89,667,0,0,0,0,5139.5
2761,-31.30,125,685,0,0,0,0,5140.5
2762,-7.50,275,1523,0,0,0,0,5143.0
2763,0.70,226,1408,0,0,0,0,5145.1
2764,-30.90,30,309,0,0,0,0,5145.4
2765,-14.60,82,682,0,0,0,0,5146.0
2766,-8.70,73,705,0,0,0,0,5146.6
2767,-19.20,89,664,0,0,0,0,5147.5
2768,-30.30,117,665,0,0,0,0,5148.6
2769,35.90,231,1783,0,0,0,0,5150.6
2770,-63.20,207,694,0,0,0,0,5152.5
2771,8.50,156,1207,0,0,0,0,5153.9
2772,12.10,223,1511,0,0,0,0,5156.0
2773,5.50,218,1426,0,0,0,0,5158.0
2774,-57.40,199,722,0,0,0,0,5159.7
2775,28.20,160,1419,0,0,0,0,5161.1
2776,20.80,204,1522,0,0,0,0,5163.0
2777,-51.60,621,2466,0,0,0,0,5168.6
2778,37.70,229,1791,0,0,0,0,5170.7
2779,18.90,206,1513,0,0,0,0,5172.5
2780,-10.00,75,700,0,0,0,0,5173.3
2781,-11.00,77,696,0,0,0,0,5174.0
2782,-11.50,78,695,0,0,0,0,5174.6
2783,672.20,360,3161,0,0,0,1,5178.0
2784,-250.50,713,845,0,0,0,0,5184.5
2785,13.70,199,1432,0,0,0,0,5186.4
2786,11.70,130,1137,0,0,0,0,5187.5
2787,1.20,223,1403,0,0,0,0,5189.6
2788,56.30,247,2049,0,0,0,0,5192.0
2789,-30.80,301,1396,0,0,0,0,5194.7
2790,25.10,170,1429,0,0,0,0,5196.2
2791,28.20,154,1395,0,0,0,0,5197.7
2792,14.40,195,1423,0,0,0,0,5199.3
2793,-26.30,155,857,0,0,0,0,5200.8
2794,10.90,156,1231,0,0,0,0,5202.4
2795,238.60,1444,3161,0,0,0,1,5215.2
2796,28.90,182,1515,0,0,0,0,5216.7
2797,0.40,253,1516,0,0,0,0,5219.0
2798,24.70,172,1433,0,0,0,0,5220.7
2799,-9.60,75,704,0,0,0,0,5221.3
2800,15.70,192,1425,0,0,0,0,5223.1
2801,-2.90,157,1181,0,0,0,0,5224.5
2802,36.30,162,1511,0,0,0,0,5225.9
2803,-15.70,84,679,0,0,0,0,5226.7
2804,63.40,207,1960,0,0,0,0,5228.5
2805,54.00,226,1944,0,0,0,0,5230.6
2806,-812.90,2005,390,0,0,0,0,5248.9
2807,3.70,484,2470,0,0,0,0,5253.4
2808,-10.80,77,698,0,0,0,0,5254.1
2809,-30.60,132,722,0,0,0,0,5255.3
2810,-149.20,866,2470,0,0,0,0,5263.2
2811,48.60,203,1796,0,0,0,0,5265.2
2812,51.20,194,1786,0,0,0,0,5266.8
2813,-7.60,71,708,0,0,0,0,5267.5
2814,-10.20,76,700,0,0,0,0,5268.1
2815,-812.70,2005,392,0,0,0,0,5286.0
2816,-8.60,73,706,0,0,0,0,5286.8
2817,65.30,199,1949,0,0,0,0,5288.5
2818,-14.10,82,685,0,0,0,0,5289.3
2819,-13.60,81,688,0,0,0,0,5289.9
2820,56.40,351,2468,0,0,0,0,5293.3
2821,-10.30,105,815,0,0,0,0,5294.3
2822,48.90,201,1791,0,0,0,0,5296.3
2823,-13.10,80,689,0,0,0,0,5296.9
2824,44.40,211,1788,0,0,0,0,5298.9
2825,643.30,432,3161,0,0,0,1,5302.8
